id_detail,departamentos,key_fecha,vaccine_header,doses_aplicadas
1608,TOLIMA,2,dpt_5an_2do_ref,17696
1609,TOLIMA,2,srp_5anosref,17519
1610,TOLIMA,2,tdap_unica_dosis_en_cada_embarazo,14868
1611,VALLE DEL CAUCA,2,bcg_dosis_unica,50642
1612,VALLE DEL CAUCA,2,hb_d_unica,50588
1613,VALLE DEL CAUCA,2,antipolio_1ras_dosis,54615
1614,VALLE DEL CAUCA,2,vop_3_dosis,54918
1615,VALLE DEL CAUCA,2,penta_1ras_dosis,54947
1616,VALLE DEL CAUCA,2,penta_2das_dosis,54820
1617,VALLE DEL CAUCA,2,penta_3ras_dosis,54670
1618,VALLE DEL CAUCA,2,rotavirus_1ra_dosis,54573
1619,VALLE DEL CAUCA,2,rotavirus_2da_dosis,54372
1620,VALLE DEL CAUCA,2,flu_1ra_dosis,36587
1621,VALLE DEL CAUCA,2,flu_2da_dosis,25972
1622,VALLE DEL CAUCA,2,neumo_1ra_dosis,54541
1623,VALLE DEL CAUCA,2,neumo_2da_dosis,54364
1624,VALLE DEL CAUCA,2,srp_u_dosis,55992
1625,VALLE DEL CAUCA,2,varicela_u_dosis,56228
1626,VALLE DEL CAUCA,2,fa_u_dosis,54410
1627,VALLE DEL CAUCA,2,neumo_m12_ref,55354
1628,VALLE DEL CAUCA,2,vop_1er_ref,54461
1629,VALLE DEL CAUCA,2,dpt_1er_ref,54693
1630,VALLE DEL CAUCA,2,vop_2do_ref,55884
1631,VALLE DEL CAUCA,2,dpt_5an_2do_ref,56161
1632,VALLE DEL CAUCA,2,srp_5anosref,55916
1633,VALLE DEL CAUCA,2,tdap_unica_dosis_en_cada_embarazo,49125
1634,BUENAVENTURA,2,bcg_dosis_unica,4861
1635,BUENAVENTURA,2,hb_d_unica,4590
1636,BUENAVENTURA,2,antipolio_1ras_dosis,5004
1637,BUENAVENTURA,2,vop_3_dosis,4009
1638,BUENAVENTURA,2,penta_1ras_dosis,5038
1639,BUENAVENTURA,2,penta_2das_dosis,4610
1640,BUENAVENTURA,2,penta_3ras_dosis,4047
1641,BUENAVENTURA,2,rotavirus_1ra_dosis,4464
1642,BUENAVENTURA,2,rotavirus_2da_dosis,4218
1643,BUENAVENTURA,2,flu_1ra_dosis,3503
1644,BUENAVENTURA,2,flu_2da_dosis,2193
1645,BUENAVENTURA,2,neumo_1ra_dosis,5036
1646,BUENAVENTURA,2,neumo_2da_dosis,4573
1647,BUENAVENTURA,2,srp_u_dosis,4689
1648,BUENAVENTURA,2,varicela_u_dosis,4550
1649,BUENAVENTURA,2,fa_u_dosis,3383
1650,BUENAVENTURA,2,neumo_m12_ref,4521
1651,BUENAVENTURA,2,vop_1er_ref,3592
1652,BUENAVENTURA,2,dpt_1er_ref,3614
1653,BUENAVENTURA,2,vop_2do_ref,4585
1654,BUENAVENTURA,2,dpt_5an_2do_ref,4591
1655,BUENAVENTURA,2,srp_5anosref,4504
1656,BUENAVENTURA,2,tdap_unica_dosis_en_cada_embarazo,3952
1657,VAUPES,2,bcg_dosis_unica,716
1658,VAUPES,2,hb_d_unica,588
1659,VAUPES,2,antipolio_1ras_dosis,694
1660,VAUPES,2,vop_3_dosis,703
1661,VAUPES,2,penta_1ras_dosis,699
1662,VAUPES,2,penta_2das_dosis,639
1663,VAUPES,2,penta_3ras_dosis,694
1664,VAUPES,2,rotavirus_1ra_dosis,568
1665,VAUPES,2,rotavirus_2da_dosis,548
1666,VAUPES,2,flu_1ra_dosis,517
1667,VAUPES,2,flu_2da_dosis,263
1668,VAUPES,2,neumo_1ra_dosis,700
1669,VAUPES,2,neumo_2da_dosis,653
1670,VAUPES,2,srp_u_dosis,746
1671,VAUPES,2,varicela_u_dosis,691
1672,VAUPES,2,fa_u_dosis,765
1673,VAUPES,2,neumo_m12_ref,726
1674,VAUPES,2,vop_1er_ref,489
1675,VAUPES,2,dpt_1er_ref,490
1676,VAUPES,2,vop_2do_ref,766
1677,VAUPES,2,dpt_5an_2do_ref,767
1678,VAUPES,2,srp_5anosref,752
1679,VAUPES,2,tdap_unica_dosis_en_cada_embarazo,563
1680,VICHADA,2,bcg_dosis_unica,1517
1681,VICHADA,2,hb_d_unica,957
1682,VICHADA,2,antipolio_1ras_dosis,1780
1683,VICHADA,2,vop_3_dosis,1099
1684,VICHADA,2,penta_1ras_dosis,1774
1685,VICHADA,2,penta_2das_dosis,1475
1686,VICHADA,2,penta_3ras_dosis,1099
1687,VICHADA,2,rotavirus_1ra_dosis,1199
1688,VICHADA,2,rotavirus_2da_dosis,1134
1689,VICHADA,2,flu_1ra_dosis,1079
1690,VICHADA,2,flu_2da_dosis,641
1691,VICHADA,2,neumo_1ra_dosis,1802
1692,VICHADA,2,neumo_2da_dosis,1407
1693,VICHADA,2,srp_u_dosis,1665
1694,VICHADA,2,varicela_u_dosis,1409
1695,VICHADA,2,fa_u_dosis,2081
1696,VICHADA,2,neumo_m12_ref,1334
1697,VICHADA,2,vop_1er_ref,917
1698,VICHADA,2,dpt_1er_ref,908
1699,VICHADA,2,vop_2do_ref,1254
1700,VICHADA,2,dpt_5an_2do_ref,1243
1701,VICHADA,2,srp_5anosref,1161
1702,VICHADA,2,tdap_unica_dosis_en_cada_embarazo,1031
1703,AMAZONAS,3,bcg_dosis_unica,1510
1704,AMAZONAS,3,hb_d_unica,1371
1705,AMAZONAS,3,antipolio_1ras_dosis,1482
1706,AMAZONAS,3,vop_3_dosis,1422
1707,AMAZONAS,3,penta_1ras_dosis,1482
1708,AMAZONAS,3,penta_2das_dosis,1454
1709,AMAZONAS,3,penta_3ras_dosis,1429
1710,AMAZONAS,3,rotavirus_1ra_dosis,1374
1711,AMAZONAS,3,rotavirus_2da_dosis,1382
1712,AMAZONAS,3,flu_1ra_dosis,1364
1713,AMAZONAS,3,flu_2da_dosis,1107
1714,AMAZONAS,3,neumo_1ra_dosis,1477
1715,AMAZONAS,3,neumo_2da_dosis,1459
1716,AMAZONAS,3,srp_u_dosis,1550
1717,AMAZONAS,3,varicela_u_dosis,1515
1718,AMAZONAS,3,fa_u_dosis,1579
1719,AMAZONAS,3,neumo_m12_ref,1541
1720,AMAZONAS,3,vop_1er_ref,1374
1721,AMAZONAS,3,dpt_1er_ref,1375
1722,AMAZONAS,3,vop_2do_ref,1390
1723,AMAZONAS,3,dpt_5an_2do_ref,1388
1724,AMAZONAS,3,srp_5anosref,1385
1725,AMAZONAS,3,tdap_unica_dosis_en_cada_embarazo,1093
1726,ANTIOQUIA,3,bcg_dosis_unica,74320
1727,ANTIOQUIA,3,hb_d_unica,73602
1728,ANTIOQUIA,3,antipolio_1ras_dosis,74066
1729,ANTIOQUIA,3,vop_3_dosis,73627
1730,ANTIOQUIA,3,penta_1ras_dosis,74116
1731,ANTIOQUIA,3,penta_2das_dosis,74138
1732,ANTIOQUIA,3,penta_3ras_dosis,73535
1733,ANTIOQUIA,3,rotavirus_1ra_dosis,70602
1734,ANTIOQUIA,3,rotavirus_2da_dosis,71135
1735,ANTIOQUIA,3,flu_1ra_dosis,67178
1736,ANTIOQUIA,3,flu_2da_dosis,53732
1737,ANTIOQUIA,3,neumo_1ra_dosis,74727
1738,ANTIOQUIA,3,neumo_2da_dosis,74348
1739,ANTIOQUIA,3,srp_u_dosis,76809
1740,ANTIOQUIA,3,varicela_u_dosis,76708
1741,ANTIOQUIA,3,fa_u_dosis,68839
1742,ANTIOQUIA,3,neumo_m12_ref,75827
1743,ANTIOQUIA,3,vop_1er_ref,69119
1744,ANTIOQUIA,3,dpt_1er_ref,69072
1745,ANTIOQUIA,3,vop_2do_ref,73528
1746,ANTIOQUIA,3,dpt_5an_2do_ref,73627
1747,ANTIOQUIA,3,srp_5anosref,74051
1748,ANTIOQUIA,3,tdap_unica_dosis_en_cada_embarazo,65047
1749,ARAUCA,3,bcg_dosis_unica,5195
1750,ARAUCA,3,hb_d_unica,5087
1751,ARAUCA,3,antipolio_1ras_dosis,5005
1752,ARAUCA,3,vop_3_dosis,4843
1753,ARAUCA,3,penta_1ras_dosis,5008
1754,ARAUCA,3,penta_2das_dosis,4909
1755,ARAUCA,3,penta_3ras_dosis,4846
1756,ARAUCA,3,rotavirus_1ra_dosis,4868
1757,ARAUCA,3,rotavirus_2da_dosis,4725
1758,ARAUCA,3,flu_1ra_dosis,4138
1759,ARAUCA,3,flu_2da_dosis,3075
1760,ARAUCA,3,neumo_1ra_dosis,5153
1761,ARAUCA,3,neumo_2da_dosis,4940
1762,ARAUCA,3,srp_u_dosis,4997
1763,ARAUCA,3,varicela_u_dosis,5041
1764,ARAUCA,3,fa_u_dosis,5120
1765,ARAUCA,3,neumo_m12_ref,4852
1766,ARAUCA,3,vop_1er_ref,4348
1767,ARAUCA,3,dpt_1er_ref,4346
1768,ARAUCA,3,vop_2do_ref,4471
1769,ARAUCA,3,dpt_5an_2do_ref,4497
1770,ARAUCA,3,srp_5anosref,4491
1771,ARAUCA,3,tdap_unica_dosis_en_cada_embarazo,4181
1772,ATLANTICO,3,bcg_dosis_unica,20272
1773,ATLANTICO,3,hb_d_unica,19429
1774,ATLANTICO,3,antipolio_1ras_dosis,19795
1775,ATLANTICO,3,vop_3_dosis,21146
1776,ATLANTICO,3,penta_1ras_dosis,19715
1777,ATLANTICO,3,penta_2das_dosis,19993
1778,ATLANTICO,3,penta_3ras_dosis,21135
1779,ATLANTICO,3,rotavirus_1ra_dosis,19087
1780,ATLANTICO,3,rotavirus_2da_dosis,20848
1781,ATLANTICO,3,flu_1ra_dosis,17941
1782,ATLANTICO,3,flu_2da_dosis,11704
1783,ATLANTICO,3,neumo_1ra_dosis,19081
1784,ATLANTICO,3,neumo_2da_dosis,20741
1785,ATLANTICO,3,srp_u_dosis,21438
1786,ATLANTICO,3,varicela_u_dosis,21677
1787,ATLANTICO,3,fa_u_dosis,20094
1788,ATLANTICO,3,neumo_m12_ref,21105
1789,ATLANTICO,3,vop_1er_ref,19874
1790,ATLANTICO,3,dpt_1er_ref,19930
1791,ATLANTICO,3,vop_2do_ref,20911
1792,ATLANTICO,3,dpt_5an_2do_ref,20898
1793,ATLANTICO,3,srp_5anosref,20960
1794,ATLANTICO,3,tdap_unica_dosis_en_cada_embarazo,16064
1795,BARRANQUILLA,3,bcg_dosis_unica,21589
1796,BARRANQUILLA,3,hb_d_unica,21588
1797,BARRANQUILLA,3,antipolio_1ras_dosis,21352
1798,BARRANQUILLA,3,vop_3_dosis,20957
1799,BARRANQUILLA,3,penta_1ras_dosis,21321
1800,BARRANQUILLA,3,penta_2das_dosis,20980
1801,BARRANQUILLA,3,penta_3ras_dosis,21058
1802,BARRANQUILLA,3,rotavirus_1ra_dosis,21271
1803,BARRANQUILLA,3,rotavirus_2da_dosis,20811
1804,BARRANQUILLA,3,flu_1ra_dosis,20227
1805,BARRANQUILLA,3,flu_2da_dosis,14064
1806,BARRANQUILLA,3,neumo_1ra_dosis,21715
1807,BARRANQUILLA,3,neumo_2da_dosis,21330
1808,BARRANQUILLA,3,srp_u_dosis,22021
1809,BARRANQUILLA,3,varicela_u_dosis,21720
1810,BARRANQUILLA,3,fa_u_dosis,21025
1811,BARRANQUILLA,3,neumo_m12_ref,21502
1812,BARRANQUILLA,3,vop_1er_ref,20985
1813,BARRANQUILLA,3,dpt_1er_ref,21087
1814,BARRANQUILLA,3,vop_2do_ref,22355
1815,BARRANQUILLA,3,dpt_5an_2do_ref,22370
1816,BARRANQUILLA,3,srp_5anosref,22347
1817,BARRANQUILLA,3,tdap_unica_dosis_en_cada_embarazo,17656
1818,BOGOTA D.C.,3,bcg_dosis_unica,101990
1819,BOGOTA D.C.,3,hb_d_unica,102118
1820,BOGOTA D.C.,3,antipolio_1ras_dosis,88109
1821,BOGOTA D.C.,3,vop_3_dosis,90247
1822,BOGOTA D.C.,3,penta_1ras_dosis,87999
1823,BOGOTA D.C.,3,penta_2das_dosis,89256
1824,BOGOTA D.C.,3,penta_3ras_dosis,90293
1825,BOGOTA D.C.,3,rotavirus_1ra_dosis,86624
1826,BOGOTA D.C.,3,rotavirus_2da_dosis,87097
1827,BOGOTA D.C.,3,flu_1ra_dosis,61012
1828,BOGOTA D.C.,3,flu_2da_dosis,44525
1829,BOGOTA D.C.,3,neumo_1ra_dosis,89852
1830,BOGOTA D.C.,3,neumo_2da_dosis,90885
1831,BOGOTA D.C.,3,srp_u_dosis,94619
1832,BOGOTA D.C.,3,varicela_u_dosis,95189
1833,BOGOTA D.C.,3,fa_u_dosis,84108
1834,BOGOTA D.C.,3,neumo_m12_ref,92243
1835,BOGOTA D.C.,3,vop_1er_ref,85234
1836,BOGOTA D.C.,3,dpt_1er_ref,85283
1837,BOGOTA D.C.,3,vop_2do_ref,93458
1838,BOGOTA D.C.,3,dpt_5an_2do_ref,93544
1839,BOGOTA D.C.,3,srp_5anosref,94598
1840,BOGOTA D.C.,3,tdap_unica_dosis_en_cada_embarazo,83019
1841,BOLIVAR,3,bcg_dosis_unica,10641
1842,BOLIVAR,3,hb_d_unica,10193
1843,BOLIVAR,3,antipolio_1ras_dosis,18532
1844,BOLIVAR,3,vop_3_dosis,18825
1845,BOLIVAR,3,penta_1ras_dosis,18391
1846,BOLIVAR,3,penta_2das_dosis,18660
1847,BOLIVAR,3,penta_3ras_dosis,18767
1848,BOLIVAR,3,rotavirus_1ra_dosis,17806
1849,BOLIVAR,3,rotavirus_2da_dosis,17887
1850,BOLIVAR,3,flu_1ra_dosis,17900
1851,BOLIVAR,3,flu_2da_dosis,13075
1852,BOLIVAR,3,neumo_1ra_dosis,18754
1853,BOLIVAR,3,neumo_2da_dosis,19065
1854,BOLIVAR,3,srp_u_dosis,20020
1855,BOLIVAR,3,varicela_u_dosis,19970
1856,BOLIVAR,3,fa_u_dosis,16338
1857,BOLIVAR,3,neumo_m12_ref,19829
1858,BOLIVAR,3,vop_1er_ref,17751
1859,BOLIVAR,3,dpt_1er_ref,17907
1860,BOLIVAR,3,vop_2do_ref,18549
1861,BOLIVAR,3,dpt_5an_2do_ref,18859
1862,BOLIVAR,3,srp_5anosref,18407
1863,BOLIVAR,3,tdap_unica_dosis_en_cada_embarazo,15716
1864,CARTAGENA,3,bcg_dosis_unica,19157
1865,CARTAGENA,3,hb_d_unica,19154
1866,CARTAGENA,3,antipolio_1ras_dosis,18117
1867,CARTAGENA,3,vop_3_dosis,17605
1868,CARTAGENA,3,penta_1ras_dosis,18207
1869,CARTAGENA,3,penta_2das_dosis,18095
1870,CARTAGENA,3,penta_3ras_dosis,17604
1871,CARTAGENA,3,rotavirus_1ra_dosis,17534
1872,CARTAGENA,3,rotavirus_2da_dosis,17398
1873,CARTAGENA,3,flu_1ra_dosis,15277
1874,CARTAGENA,3,flu_2da_dosis,11695
1875,CARTAGENA,3,neumo_1ra_dosis,19612
1876,CARTAGENA,3,neumo_2da_dosis,18949
1877,CARTAGENA,3,srp_u_dosis,19222
1878,CARTAGENA,3,varicela_u_dosis,19048
1879,CARTAGENA,3,fa_u_dosis,15356
1880,CARTAGENA,3,neumo_m12_ref,19055
1881,CARTAGENA,3,vop_1er_ref,15373
1882,CARTAGENA,3,dpt_1er_ref,15394
1883,CARTAGENA,3,vop_2do_ref,16901
1884,CARTAGENA,3,dpt_5an_2do_ref,16911
1885,CARTAGENA,3,srp_5anosref,17150
1886,CARTAGENA,3,tdap_unica_dosis_en_cada_embarazo,15634
1887,BOYACA,3,bcg_dosis_unica,13822
1888,BOYACA,3,hb_d_unica,13737
1889,BOYACA,3,antipolio_1ras_dosis,14420
1890,BOYACA,3,vop_3_dosis,14643
1891,BOYACA,3,penta_1ras_dosis,14422
1892,BOYACA,3,penta_2das_dosis,14452
1893,BOYACA,3,penta_3ras_dosis,14639
1894,BOYACA,3,rotavirus_1ra_dosis,14301
1895,BOYACA,3,rotavirus_2da_dosis,14350
1896,BOYACA,3,flu_1ra_dosis,13105
1897,BOYACA,3,flu_2da_dosis,12075
1898,BOYACA,3,neumo_1ra_dosis,14445
1899,BOYACA,3,neumo_2da_dosis,14489
1900,BOYACA,3,srp_u_dosis,15240
1901,BOYACA,3,varicela_u_dosis,15221
1902,BOYACA,3,fa_u_dosis,14912
1903,BOYACA,3,neumo_m12_ref,15164
1904,BOYACA,3,vop_1er_ref,14863
1905,BOYACA,3,dpt_1er_ref,14860
1906,BOYACA,3,vop_2do_ref,16570
1907,BOYACA,3,dpt_5an_2do_ref,16569
1908,BOYACA,3,srp_5anosref,16603
1909,BOYACA,3,tdap_unica_dosis_en_cada_embarazo,12577
1910,CALDAS,3,bcg_dosis_unica,8759
1911,CALDAS,3,hb_d_unica,8686
1912,CALDAS,3,antipolio_1ras_dosis,8882
1913,CALDAS,3,vop_3_dosis,9887
1914,CALDAS,3,penta_1ras_dosis,8780
1915,CALDAS,3,penta_2das_dosis,8909
1916,CALDAS,3,penta_3ras_dosis,9848
1917,CALDAS,3,rotavirus_1ra_dosis,8767
1918,CALDAS,3,rotavirus_2da_dosis,9491
1919,CALDAS,3,flu_1ra_dosis,8424
1920,CALDAS,3,flu_2da_dosis,7074
1921,CALDAS,3,neumo_1ra_dosis,8844
1922,CALDAS,3,neumo_2da_dosis,9892
1923,CALDAS,3,srp_u_dosis,9994
1924,CALDAS,3,varicela_u_dosis,9981
1925,CALDAS,3,fa_u_dosis,9632
1926,CALDAS,3,neumo_m12_ref,9800
1927,CALDAS,3,vop_1er_ref,9022
1928,CALDAS,3,dpt_1er_ref,9124
1929,CALDAS,3,vop_2do_ref,9641
1930,CALDAS,3,dpt_5an_2do_ref,9738
1931,CALDAS,3,srp_5anosref,9018
1932,CALDAS,3,tdap_unica_dosis_en_cada_embarazo,11263
1933,CAQUETA,3,bcg_dosis_unica,7285
1934,CAQUETA,3,hb_d_unica,7070
1935,CAQUETA,3,antipolio_1ras_dosis,7177
1936,CAQUETA,3,vop_3_dosis,6819
1937,CAQUETA,3,penta_1ras_dosis,7177
1938,CAQUETA,3,penta_2das_dosis,7044
1939,CAQUETA,3,penta_3ras_dosis,6823
1940,CAQUETA,3,rotavirus_1ra_dosis,6747
1941,CAQUETA,3,rotavirus_2da_dosis,6738
1942,CAQUETA,3,flu_1ra_dosis,6646
1943,CAQUETA,3,flu_2da_dosis,5157
1944,CAQUETA,3,neumo_1ra_dosis,7185
1945,CAQUETA,3,neumo_2da_dosis,7046
1946,CAQUETA,3,srp_u_dosis,7325
1947,CAQUETA,3,varicela_u_dosis,7315
1948,CAQUETA,3,fa_u_dosis,7635
1949,CAQUETA,3,neumo_m12_ref,7160
1950,CAQUETA,3,vop_1er_ref,6216
1951,CAQUETA,3,dpt_1er_ref,6216
1952,CAQUETA,3,vop_2do_ref,7022
1953,CAQUETA,3,dpt_5an_2do_ref,7021
1954,CAQUETA,3,srp_5anosref,7076
1955,CAQUETA,3,tdap_unica_dosis_en_cada_embarazo,6217
1956,CASANARE,3,bcg_dosis_unica,6053
1957,CASANARE,3,hb_d_unica,5982
1958,CASANARE,3,antipolio_1ras_dosis,6461
1959,CASANARE,3,vop_3_dosis,6500
1960,CASANARE,3,penta_1ras_dosis,6471
1961,CASANARE,3,penta_2das_dosis,6601
1962,CASANARE,3,penta_3ras_dosis,6497
1963,CASANARE,3,rotavirus_1ra_dosis,6405
1964,CASANARE,3,rotavirus_2da_dosis,6533
1965,CASANARE,3,flu_1ra_dosis,6287
1966,CASANARE,3,flu_2da_dosis,5203
1967,CASANARE,3,neumo_1ra_dosis,6469
1968,CASANARE,3,neumo_2da_dosis,6565
1969,CASANARE,3,srp_u_dosis,6835
1970,CASANARE,3,varicela_u_dosis,6827
1971,CASANARE,3,fa_u_dosis,7037
1972,CASANARE,3,neumo_m12_ref,6846
1973,CASANARE,3,vop_1er_ref,6613
1974,CASANARE,3,dpt_1er_ref,6612
1975,CASANARE,3,vop_2do_ref,7057
1976,CASANARE,3,dpt_5an_2do_ref,7056
1977,CASANARE,3,srp_5anosref,7055
1978,CASANARE,3,tdap_unica_dosis_en_cada_embarazo,5460
1979,CAUCA,3,bcg_dosis_unica,16596
1980,CAUCA,3,hb_d_unica,16216
1981,CAUCA,3,antipolio_1ras_dosis,19546
1982,CAUCA,3,vop_3_dosis,20543
1983,CAUCA,3,penta_1ras_dosis,19548
1984,CAUCA,3,penta_2das_dosis,19797
1985,CAUCA,3,penta_3ras_dosis,20547
1986,CAUCA,3,rotavirus_1ra_dosis,19020
1987,CAUCA,3,rotavirus_2da_dosis,19352
1988,CAUCA,3,flu_1ra_dosis,18890
1989,CAUCA,3,flu_2da_dosis,14340
1990,CAUCA,3,neumo_1ra_dosis,19571
1991,CAUCA,3,neumo_2da_dosis,19960
1992,CAUCA,3,srp_u_dosis,21279
1993,CAUCA,3,varicela_u_dosis,21097
1994,CAUCA,3,fa_u_dosis,18806
1995,CAUCA,3,neumo_m12_ref,21362
1996,CAUCA,3,vop_1er_ref,18884
1997,CAUCA,3,dpt_1er_ref,18896
1998,CAUCA,3,vop_2do_ref,20863
1999,CAUCA,3,dpt_5an_2do_ref,20845
2000,CAUCA,3,srp_5anosref,20858
2001,CAUCA,3,tdap_unica_dosis_en_cada_embarazo,16179
2002,CESAR,3,bcg_dosis_unica,22214
2003,CESAR,3,hb_d_unica,21469
2004,CESAR,3,antipolio_1ras_dosis,23437
2005,CESAR,3,vop_3_dosis,22560
2006,CESAR,3,penta_1ras_dosis,23433
2007,CESAR,3,penta_2das_dosis,23095
2008,CESAR,3,penta_3ras_dosis,22573
2009,CESAR,3,rotavirus_1ra_dosis,21520
2010,CESAR,3,rotavirus_2da_dosis,20946
2011,CESAR,3,flu_1ra_dosis,20959
2012,CESAR,3,flu_2da_dosis,15682
2013,CESAR,3,neumo_1ra_dosis,25013
2014,CESAR,3,neumo_2da_dosis,23750
2015,CESAR,3,srp_u_dosis,24429
2016,CESAR,3,varicela_u_dosis,24178
2017,CESAR,3,fa_u_dosis,21647
2018,CESAR,3,neumo_m12_ref,23830
2019,CESAR,3,vop_1er_ref,20559
2020,CESAR,3,dpt_1er_ref,20519
2021,CESAR,3,vop_2do_ref,22543
2022,CESAR,3,dpt_5an_2do_ref,22464
2023,CESAR,3,srp_5anosref,22564
2024,CESAR,3,tdap_unica_dosis_en_cada_embarazo,20879
2025,CHOCO,3,bcg_dosis_unica,9441
2026,CHOCO,3,hb_d_unica,7096
2027,CHOCO,3,antipolio_1ras_dosis,10886
2028,CHOCO,3,vop_3_dosis,9192
2029,CHOCO,3,penta_1ras_dosis,10889
2030,CHOCO,3,penta_2das_dosis,10000
2031,CHOCO,3,penta_3ras_dosis,9199
2032,CHOCO,3,rotavirus_1ra_dosis,8622
2033,CHOCO,3,rotavirus_2da_dosis,8446
2034,CHOCO,3,flu_1ra_dosis,9353
2035,CHOCO,3,flu_2da_dosis,5556
2036,CHOCO,3,neumo_1ra_dosis,10798
2037,CHOCO,3,neumo_2da_dosis,9948
2038,CHOCO,3,srp_u_dosis,10747
2039,CHOCO,3,varicela_u_dosis,10841
2040,CHOCO,3,fa_u_dosis,11099
2041,CHOCO,3,neumo_m12_ref,10169
2042,CHOCO,3,vop_1er_ref,6780
2043,CHOCO,3,dpt_1er_ref,6781
2044,CHOCO,3,vop_2do_ref,8816
2045,CHOCO,3,dpt_5an_2do_ref,8815
2046,CHOCO,3,srp_5anosref,8878
2047,CHOCO,3,tdap_unica_dosis_en_cada_embarazo,6937
2048,CORDOBA,3,bcg_dosis_unica,26796
2049,CORDOBA,3,hb_d_unica,26063
2050,CORDOBA,3,antipolio_1ras_dosis,27894
2051,CORDOBA,3,vop_3_dosis,27831
2052,CORDOBA,3,penta_1ras_dosis,27829
2053,CORDOBA,3,penta_2das_dosis,27914
2054,CORDOBA,3,penta_3ras_dosis,27811
2055,CORDOBA,3,rotavirus_1ra_dosis,27204
2056,CORDOBA,3,rotavirus_2da_dosis,27417
2057,CORDOBA,3,flu_1ra_dosis,26537
2058,CORDOBA,3,flu_2da_dosis,20960
2059,CORDOBA,3,neumo_1ra_dosis,27915
2060,CORDOBA,3,neumo_2da_dosis,27938
2061,CORDOBA,3,srp_u_dosis,29019
2062,CORDOBA,3,varicela_u_dosis,28999
2063,CORDOBA,3,fa_u_dosis,27002
2064,CORDOBA,3,neumo_m12_ref,28682
2065,CORDOBA,3,vop_1er_ref,26943
2066,CORDOBA,3,dpt_1er_ref,27030
2067,CORDOBA,3,vop_2do_ref,28619
2068,CORDOBA,3,dpt_5an_2do_ref,28658
2069,CORDOBA,3,srp_5anosref,28656
2070,CORDOBA,3,tdap_unica_dosis_en_cada_embarazo,24452
2071,CUNDINAMARCA,3,bcg_dosis_unica,17249
2072,CUNDINAMARCA,3,hb_d_unica,17132
2073,CUNDINAMARCA,3,antipolio_1ras_dosis,31368
2074,CUNDINAMARCA,3,vop_3_dosis,33684
2075,CUNDINAMARCA,3,penta_1ras_dosis,31361
2076,CUNDINAMARCA,3,penta_2das_dosis,32643
2077,CUNDINAMARCA,3,penta_3ras_dosis,33683
2078,CUNDINAMARCA,3,rotavirus_1ra_dosis,31053
2079,CUNDINAMARCA,3,rotavirus_2da_dosis,32361
2080,CUNDINAMARCA,3,flu_1ra_dosis,29321
2081,CUNDINAMARCA,3,flu_2da_dosis,20636
2082,CUNDINAMARCA,3,neumo_1ra_dosis,31528
2083,CUNDINAMARCA,3,neumo_2da_dosis,32691
2084,CUNDINAMARCA,3,srp_u_dosis,35425
2085,CUNDINAMARCA,3,varicela_u_dosis,35601
2086,CUNDINAMARCA,3,fa_u_dosis,32690
2087,CUNDINAMARCA,3,neumo_m12_ref,35324
2088,CUNDINAMARCA,3,vop_1er_ref,32802
2089,CUNDINAMARCA,3,dpt_1er_ref,32850
2090,CUNDINAMARCA,3,vop_2do_ref,35614
2091,CUNDINAMARCA,3,dpt_5an_2do_ref,35720
2092,CUNDINAMARCA,3,srp_5anosref,35729
2093,CUNDINAMARCA,3,tdap_unica_dosis_en_cada_embarazo,25694
2094,GUAINIA,3,bcg_dosis_unica,1048
2095,GUAINIA,3,hb_d_unica,868
2096,GUAINIA,3,antipolio_1ras_dosis,1034
2097,GUAINIA,3,vop_3_dosis,893
2098,GUAINIA,3,penta_1ras_dosis,1033
2099,GUAINIA,3,penta_2das_dosis,943
2100,GUAINIA,3,penta_3ras_dosis,893
2101,GUAINIA,3,rotavirus_1ra_dosis,822
2102,GUAINIA,3,rotavirus_2da_dosis,789
2103,GUAINIA,3,flu_1ra_dosis,790
2104,GUAINIA,3,flu_2da_dosis,552
2105,GUAINIA,3,neumo_1ra_dosis,1044
2106,GUAINIA,3,neumo_2da_dosis,938
2107,GUAINIA,3,srp_u_dosis,1032
2108,GUAINIA,3,varicela_u_dosis,1019
2109,GUAINIA,3,fa_u_dosis,1045
2110,GUAINIA,3,neumo_m12_ref,946
2111,GUAINIA,3,vop_1er_ref,648
2112,GUAINIA,3,dpt_1er_ref,649
2113,GUAINIA,3,vop_2do_ref,828
2114,GUAINIA,3,dpt_5an_2do_ref,830
2115,GUAINIA,3,srp_5anosref,847
2116,GUAINIA,3,tdap_unica_dosis_en_cada_embarazo,681
2117,GUAVIARE,3,bcg_dosis_unica,1331
2118,GUAVIARE,3,hb_d_unica,1296
2119,GUAVIARE,3,antipolio_1ras_dosis,1322
2120,GUAVIARE,3,vop_3_dosis,1368
2121,GUAVIARE,3,penta_1ras_dosis,1322
2122,GUAVIARE,3,penta_2das_dosis,1340
2123,GUAVIARE,3,penta_3ras_dosis,1370
2124,GUAVIARE,3,rotavirus_1ra_dosis,1261
2125,GUAVIARE,3,rotavirus_2da_dosis,1285
2126,GUAVIARE,3,flu_1ra_dosis,1000
2127,GUAVIARE,3,flu_2da_dosis,884
2128,GUAVIARE,3,neumo_1ra_dosis,1328
2129,GUAVIARE,3,neumo_2da_dosis,1357
2130,GUAVIARE,3,srp_u_dosis,1403
